Item_ID,URL,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
4130370060005_038,https://s7d2.scene7.com/is/image/nu/4130370060005_038_b?$pdp-regular$,-3.347023486,1.954664575,2.43528895,1.547165169,-2.721021994,2.184123901,0.651903079,1.090281523,-2.854049823,1.571029795
4130370060007_049,https://s7d2.scene7.com/is/image/nu/4130370060007_049_b?$pdp-regular$,-4.603953608,-4.116946829,0.347178184,1.578913742,-0.319787346,2.398973604,-0.184320958,-1.151502002,-1.575683837,-0.397470335
4130370060008_015,https://s7d2.scene7.com/is/image/nu/4130370060008_015_b?$pdp-regular$,-2.603938254,-4.208596,1.285428269,1.500151337,0.947366089,1.38878444,1.905115809,-0.953433518,1.243387832,-0.902086996
4130370060010_095,https://s7d2.scene7.com/is/image/nu/4130370060010_095_b?$pdp-regular$,-2.536750703,-4.298288534,2.092772727,3.25700612,0.086292409,0.309246182,0.652809022,-1.968556132,-1.416777908,-2.042543023
4130370060011_018,https://s7d2.scene7.com/is/image/nu/4130370060011_018_b?$pdp-regular$,-3.71107869,-1.98085047,0.560615248,4.506454597,-0.145370359,0.6823864,1.047691149,-0.550023492,-2.135583937,-0.438530409
4130436990004_081,https://s7d2.scene7.com/is/image/nu/4130436990004_081_b?$pdp-regular$,-1.118532521,3.780736925,2.212202906,1.620742215,-0.17660461,0.806741757,1.468920233,-1.030519767,-0.428273955,-0.865144267
4130461050004_099,https://s7d2.scene7.com/is/image/nu/4130461050004_099_b?$pdp-regular$,-2.906427858,2.985727375,3.079070411,-0.055811282,1.952883607,2.48193717,-1.637149171,1.430759025,-0.795343011,0.264970868
4130461070079_045,https://s7d2.scene7.com/is/image/nu/4130461070079_045_b?$pdp-regular$,2.957816158,1.031170062,-2.006587177,1.598657799,-2.857885656,3.884793316,0.066646507,-0.021588039,0.991496035,-0.620392756
4130464030037_009,https://s7d2.scene7.com/is/image/nu/4130464030037_009_b?$pdp-regular$,2.409013079,0.343929005,0.416270887,0.507824623,-3.699030113,-1.752874132,-0.020280165,0.524317839,1.055576444,1.777437278
4130527770003_001,https://s7d2.scene7.com/is/image/nu/4130527770003_001_b?$pdp-regular$,-2.649393643,3.712078097,1.940038328,0.980366436,0.348969312,-0.118974706,0.719998211,-1.333232701,0.398357619,1.064986519
4130528490002_009,https://s7d2.scene7.com/is/image/nu/4130528490002_009_b?$pdp-regular$,-4.034089192,0.330353317,-0.456723979,-1.971691232,2.310111333,1.167397657,-1.002632483,-3.150021672,-2.078518902,0.550515951
4130529100006_081,https://s7d2.scene7.com/is/image/nu/4130529100006_081_b?$pdp-regular$,-0.610810003,2.943370871,-1.667558586,1.968053378,-0.11485417,-0.797676838,2.133321393,-1.194395829,-1.393547759,-1.253586661
4130529100007_024,https://s7d2.scene7.com/is/image/nu/4130529100007_024_b?$pdp-regular$,1.176215892,1.744296675,2.219089402,1.954478388,2.406235282,-0.918384736,1.153995096,-1.357326988,1.934310431,1.024086933
4130570540001_029,https://s7d2.scene7.com/is/image/nu/4130570540001_029_b?$pdp-regular$,-2.504158304,3.126654108,1.441534316,1.512341832,-0.371940254,0.208696156,2.557873519,0.206562697,-1.867973841,0.641292301
4130572540003_038,https://s7d2.scene7.com/is/image/nu/4130572540003_038_b?$pdp-regular$,-2.228280771,2.308666718,0.558243692,1.293058159,-1.848282446,-0.079331594,0.929209902,1.089477687,-2.947559345,1.000153485
4130572540003_097,https://s7d2.scene7.com/is/image/nu/4130572540003_097_b?$pdp-regular$,-3.846622253,1.848009219,1.61843044,3.281562482,0.171845276,-0.097100044,-0.205455341,0.629183119,-2.121452571,2.12375899
4130572540007_041,https://s7d2.scene7.com/is/image/nu/4130572540007_041_b?$pdp-regular$,-2.274629779,1.341900259,1.701997861,-1.8455558,2.490823176,3.44911774,0.072382669,-0.699507276,-0.174646066,0.594873551
4130572540008_089,https://s7d2.scene7.com/is/image/nu/4130572540008_089_b?$pdp-regular$,-2.367965727,2.17878769,-1.798018039,0.583406505,-0.121382237,-1.720444786,-0.320865727,-0.619244117,-3.669385164,-1.58040031
4130572540009_029,https://s7d2.scene7.com/is/image/nu/4130572540009_029_b?$pdp-regular$,-3.000632737,1.237971174,-0.183308873,1.144564445,2.107967153,0.086764933,-0.436393758,-2.172920014,-0.049922825,2.508666256
4130572540010_018,https://s7d2.scene7.com/is/image/nu/4130572540010_018_b?$pdp-regular$,-2.468672842,3.543286839,0.351923863,2.510146301,0.774963795,-2.388276579,-0.756931346,0.971766449,1.560415348,1.171092897
4130572540011_097,https://s7d2.scene7.com/is/image/nu/4130572540011_097_b?$pdp-regular$,-4.735339052,-2.056661287,-0.84033007,-2.303217478,0.203042218,0.286496561,-1.039050873,-1.010949885,1.490522318,1.222182116
4130572540013_095,https://s7d2.scene7.com/is/image/nu/4130572540013_095_b?$pdp-regular$,-3.718582691,-3.353764392,-1.98165536,0.696755914,1.204804984,-1.329065329,1.272134913,1.686644712,-0.334186479,1.571477802
4130578570001_074,https://s7d2.scene7.com/is/image/nu/4130578570001_074_b?$pdp-regular$,-3.564901181,-3.324269067,0.396980049,0.917691637,-0.938052161,-0.508420613,-1.497755,0.860966373,0.353759601,0.52720832
4130580280002_001,https://s7d2.scene7.com/is/image/nu/4130580280002_001_b?$pdp-regular$,-4.48311659,-2.218761978,1.395481547,1.954887943,-0.146835626,0.025685181,-1.397032209,-0.938909804,-1.517588106,2.175001593
4130580280002_025,https://s7d2.scene7.com/is/image/nu/4130580280002_025_b?$pdp-regular$,-3.265526315,-0.72245008,1.533623429,-1.11281164,-2.514367043,0.562871466,-0.736281118,-0.671253697,-0.386606174,0.805809441
4130580810010_018,https://s7d2.scene7.com/is/image/nu/4130580810010_018_b?$pdp-regular$,-2.24913393,-2.721547376,1.184992224,4.865155914,-0.47673555,0.142161726,-0.670018992,0.780121108,-0.581960912,-2.22741892
4130580810015_009,https://s7d2.scene7.com/is/image/nu/4130580810015_009_b?$pdp-regular$,-1.886938673,2.843243069,-3.535649084,1.164232009,-1.298075149,0.669794059,-0.909911439,1.346060946,-0.101680547,-0.311622928
4130581480012_093,https://s7d2.scene7.com/is/image/nu/4130581480012_093_b?$pdp-regular$,-2.921140174,2.163464566,3.097634265,-0.455103154,0.133484013,0.890875453,1.86100694,-1.218006245,-0.012314265,0.148001551
4130611840005_068,https://s7d2.scene7.com/is/image/nu/4130611840005_068_b?$pdp-regular$,-2.739353735,2.243086958,3.108150322,-0.01119923,-1.288135248,3.485832224,0.068365156,1.604299083,-1.706659397,0.920510894
4130611840006_015,https://s7d2.scene7.com/is/image/nu/4130611840006_015_b?$pdp-regular$,-2.003917197,-0.105078725,1.441241951,0.104151178,-4.120703063,0.949847526,-2.042383225,-2.213469188,-1.760668123,-0.551317034
4130611840008_041,https://s7d2.scene7.com/is/image/nu/4130611840008_041_b?$pdp-regular$,-3.425061856,1.120461833,1.376871168,2.665460953,-2.18247397,-0.02677535,-1.111228222,0.617696615,2.357863031,0.28848633
4130613850011_001,https://s7d2.scene7.com/is/image/nu/4130613850011_001_b?$pdp-regular$,-0.140925066,1.739850454,3.595870504,-1.811082887,2.459882214,0.343986358,-0.260033742,-1.801773453,1.412616844,-0.876751168
4130627570001_031,https://s7d2.scene7.com/is/image/nu/4130627570001_031_b?$pdp-regular$,-2.647975246,4.124404179,2.13790415,2.630603996,0.626337031,-0.356391016,-0.295923835,0.83892943,-0.966479441,0.489438397
4130627570005_018,https://s7d2.scene7.com/is/image/nu/4130627570005_018_b?$pdp-regular$,-2.912313524,2.165003652,2.005545711,-0.945835781,3.457325413,1.814311694,-1.443370335,-0.328820617,0.164215324,1.014057541
4130638570019_052,https://s7d2.scene7.com/is/image/nu/4130638570019_052_b?$pdp-regular$,-3.883295132,0.906339326,0.724780515,1.945159232,-0.208467256,-1.017879019,-3.715599579,-0.796589038,0.772631439,1.668135975
4130638570023_009,https://s7d2.scene7.com/is/image/nu/4130638570023_009_b?$pdp-regular$,0.115910452,2.440113242,2.054162227,4.614662717,0.24433292,0.166619996,0.570959831,1.53156089,1.313991093,1.062782166
4130638570027_001,https://s7d2.scene7.com/is/image/nu/4130638570027_001_b?$pdp-regular$,-0.026987442,-1.403463327,2.022166374,1.863388145,3.047622015,1.121944832,-1.346048459,-0.417539783,1.903700734,-1.601766671
4130645690010_041,https://s7d2.scene7.com/is/image/nu/4130645690010_041_b?$pdp-regular$,-3.238576197,3.71967544,2.866303745,1.821996733,0.718874353,-0.004950084,-0.340998721,0.494653896,-1.225261169,0.831535222
4130646420002_065,https://s7d2.scene7.com/is/image/nu/4130646420002_065_b?$pdp-regular$,-2.588021571,1.844413533,3.444816429,-1.011292886,-0.685503542,1.47673141,0.199963628,2.73873505,1.186982291,1.344461004
4130646420004_009,https://s7d2.scene7.com/is/image/nu/4130646420004_009_b?$pdp-regular$,-1.736068422,2.887865976,-1.064251013,2.157197942,-0.051100888,-0.217314015,-3.074001212,-0.593309379,0.377592198,0.376546921
4130646420005_041,https://s7d2.scene7.com/is/image/nu/4130646420005_041_b?$pdp-regular$,-0.522470044,0.420233057,0.805970843,3.255233177,-1.426716593,1.284741396,-1.521917086,0.686985272,0.454568792,0.543195195
4130646420007_018,https://s7d2.scene7.com/is/image/nu/4130646420007_018_b?$pdp-regular$,-4.814363251,-1.535071575,0.844509875,-0.885869854,1.244895594,1.179544406,-1.303184714,0.870029671,-2.133620405,3.00550487
4130646420010_049,https://s7d2.scene7.com/is/image/nu/4130646420010_049_b?$pdp-regular$,-2.191438989,-1.480473822,1.901516193,1.930719455,3.401244055,1.841036623,-0.519823422,0.232351057,-1.019565413,1.177186522
4130647160004_095,https://s7d2.scene7.com/is/image/nu/4130647160004_095_b?$pdp-regular$,-2.047779502,1.392042157,3.268142213,0.51203117,-1.554136093,2.435856489,1.678170808,1.875226123,-1.397556992,0.753980815
4130647160006_041,https://s7d2.scene7.com/is/image/nu/4130647160006_041_b?$pdp-regular$,-4.064442399,1.053910135,3.4537585,0.101306809,0.326249635,1.058062511,-0.684597642,-0.196229673,0.02606786,0.576550861
4130647160008_102,https://s7d2.scene7.com/is/image/nu/4130647160008_102_b?$pdp-regular$,-2.13659533,2.470356679,2.138569664,2.05699423,-3.093602842,0.574227268,-1.368142015,2.324621997,-0.673910867,0.925929211
4130647160009_031,https://s7d2.scene7.com/is/image/nu/4130647160009_031_b?$pdp-regular$,-2.069101078,2.507481725,1.650286669,0.297107823,-1.919851345,-0.255080218,1.160550019,-1.381341396,0.311629314,-1.969022905
4130647160010_079,https://s7d2.scene7.com/is/image/nu/4130647160010_079_b?$pdp-regular$,-3.421734231,2.193658274,-2.832173806,-1.31316893,1.317736761,-3.401421446,-0.331850382,1.496341967,-1.61464039,-0.321189836
4130647160011_038,https://s7d2.scene7.com/is/image/nu/4130647160011_038_b?$pdp-regular$,-3.965520054,1.813402317,2.024542904,-1.785349612,1.625198309,-0.148739724,-2.261235455,-0.027515252,1.106242507,0.476376
4130647160011_069,https://s7d2.scene7.com/is/image/nu/4130647160011_069_b5?$pdp-regular$,-3.906592341,0.935749537,2.090656995,-1.431845628,2.423749849,0.559165858,-3.581427028,-0.881328364,-1.499593306,0.835079194
4130647160012_018,https://s7d2.scene7.com/is/image/nu/4130647160012_018_b?$pdp-regular$,-3.135575185,2.453955241,0.243597265,0.150214369,0.726621163,-0.636561823,-2.350452197,-0.282284625,0.045578804,1.247806529
4130647160012_095,https://s7d2.scene7.com/is/image/nu/4130647160012_095_b?$pdp-regular$,-2.598027114,0.402897746,-0.209382391,-1.873157972,0.060213239,0.517136495,-2.322341129,0.419726634,-2.15215483,1.463320636
4130647160012_266,https://s7d2.scene7.com/is/image/nu/4130647160012_266_b?$pdp-regular$,-2.414652526,0.111780528,1.349173646,-1.98311631,-0.764526521,-0.448158508,-2.839915933,0.451093878,0.517711383,0.628793301
4130647160015_009,https://s7d2.scene7.com/is/image/nu/4130647160015_009_b?$pdp-regular$,-4.142448274,1.987518758,2.47653675,1.532432623,1.719625932,-0.623967899,-2.757385464,-0.655233278,-1.483473873,0.495797275
4130647160015_079,https://s7d2.scene7.com/is/image/nu/4130647160015_079_b?$pdp-regular$,-2.623709128,-1.098421041,2.489274795,2.281757842,1.756939223,2.289365561,-0.080678176,0.307964408,-0.983082719,0.626482999
4130647160016_069,https://s7d2.scene7.com/is/image/nu/4130647160016_069_b?$pdp-regular$,-5.171705826,0.177147928,-0.798029598,-1.826900166,-0.429732484,-1.669776755,-3.089502298,0.408877311,-0.512387364,-0.597764507
4130647160019_059,https://s7d2.scene7.com/is/image/nu/4130647160019_059_b?$pdp-regular$,-3.812273197,-1.172859681,0.102854965,0.145495504,-0.831060971,1.30325746,-0.301623065,-0.829114561,-2.456422084,3.498330592
4130647160022_009,https://s7d2.scene7.com/is/image/nu/4130647160022_009_b?$pdp-regular$,-4.431032622,0.26321183,-0.926262546,0.697007184,0.387783457,-1.011463047,-3.619280451,-1.065241156,-1.852274505,1.34583069
4130647160023_049,https://s7d2.scene7.com/is/image/nu/4130647160023_049_b?$pdp-regular$,-4.263102625,-2.993854511,0.399094501,0.320844625,0.967891924,1.752511722,0.840564379,-0.79532973,0.561640047,2.309091527
4130647160027_001,https://s7d2.scene7.com/is/image/nu/4130647160027_001_b?$pdp-regular$,-3.277202782,-2.124218931,3.193807502,4.129233908,1.591769199,0.748898894,-0.335243865,-1.608763861,0.030011849,-1.44947961
4130647160029_015,https://s7d2.scene7.com/is/image/nu/4130647160029_015_b?$pdp-regular$,-3.685431527,-3.195963158,-0.104551458,2.949315686,1.299777729,0.978401039,0.153320311,-0.002491556,-0.925529264,-1.497901138
4130647160032_001,https://s7d2.scene7.com/is/image/nu/4130647160032_001_b?$pdp-regular$,-3.667395683,-3.046333928,1.151466152,3.982290389,0.864138042,-1.34067602,-0.373633427,-1.336558645,1.229263892,-1.289850109
4130647160032_063,https://s7d2.scene7.com/is/image/nu/4130647160032_063_b?$pdp-regular$,-3.004747012,-2.721417531,1.208581467,4.611261927,0.281140984,-1.587586966,-0.50650095,0.36965705,-0.036968719,-1.341091542
4130647160034_001,https://s7d2.scene7.com/is/image/nu/4130647160034_001_b?$pdp-regular$,-2.229469232,-3.119302315,3.416418103,2.543584784,1.810761718,1.412211828,0.993043598,-2.397777459,1.042189013,-1.774079467
4130647167815_008,https://s7d2.scene7.com/is/image/nu/4130647167815_008_b?$pdp-regular$,-2.905820767,2.451204435,3.974198489,0.922247246,0.91022345,1.5367804,-1.05869704,0.248980268,-1.085284601,0.576107993
4130650590002_030,https://s7d2.scene7.com/is/image/nu/4130650590002_030_b?$pdp-regular$,0.393525503,-3.299683361,-0.37940357,4.474918928,-0.459254039,-0.036960026,0.801130179,0.568770395,-0.853495728,-1.764940856
4130652010001_003,https://s7d2.scene7.com/is/image/nu/4130652010001_003_b?$pdp-regular$,3.152338576,-0.386207267,-1.346567266,0.582883853,-0.328840791,-1.116701648,-1.262692954,-2.939990352,1.944869846,1.223618243
4130652010001_009,https://s7d2.scene7.com/is/image/nu/4130652010001_009_b?$pdp-regular$,1.612118814,-4.163455359,-0.251775348,3.640580899,-0.260757071,-1.562071149,0.301935933,-0.60355722,-0.716351174,-2.021115649
4130652010001_029,https://s7d2.scene7.com/is/image/nu/4130652010001_029_b?$pdp-regular$,1.575785901,-3.145702839,-0.28451269,3.195417816,0.358338448,-1.123121004,-0.532588934,-2.740757665,0.651031798,0.92322761
4130652010001_044,https://s7d2.scene7.com/is/image/nu/4130652010001_044_b?$pdp-regular$,2.071429055,-1.696818973,-0.452737985,1.601179839,-1.247519891,-2.319256558,-0.503904092,-2.641843945,0.276196206,1.249384595
4130652010001_052,https://s7d2.scene7.com/is/image/nu/4130652010001_052_b?$pdp-regular$,3.505724721,0.05199078,-1.980733751,1.447933924,-1.12637705,-0.47523938,-1.385353762,-2.33569523,2.437274392,1.158273579
4130652010001_060,https://s7d2.scene7.com/is/image/nu/4130652010001_060_b?$pdp-regular$,2.281424358,-2.057038058,-0.527707471,2.261914655,-0.341812302,-1.062160017,0.305287354,-1.216556146,0.971809112,2.954476066
4130652010003_095,https://s7d2.scene7.com/is/image/nu/4130652010003_095_b?$pdp-regular$,-3.923267407,-0.31411625,1.569277789,-1.115429279,-2.176592451,1.756067991,-1.344703617,-2.768538111,-3.082866917,0.602031215
4130652010004_009,https://s7d2.scene7.com/is/image/nu/4130652010004_009_b?$pdp-regular$,-3.48170656,3.01030635,2.41379866,1.796390348,1.833388453,0.092361973,-2.543283054,1.948436813,-1.77003506,1.110861886
4130652010004_038,https://s7d2.scene7.com/is/image/nu/4130652010004_038_b?$pdp-regular$,-3.440448705,3.867674563,1.054074414,2.729975837,-0.184824642,0.934685054,-0.966897904,0.465925723,-2.394217064,0.208235195
4130652010005_009,https://s7d2.scene7.com/is/image/nu/4130652010005_009_b?$pdp-regular$,3.428594349,1.928249971,-1.240130663,1.077893786,-1.540659225,-0.911477806,-1.571789302,-2.754115571,2.128154618,1.563584182
4130652010008_061,https://s7d2.scene7.com/is/image/nu/4130652010008_061_b?$pdp-regular$,-2.924709721,0.806227335,1.640609354,2.901120512,2.154048705,0.315656996,-0.99020333,0.732228907,-1.184025804,0.14085914
4130652010008_095,https://s7d2.scene7.com/is/image/nu/4130652010008_095_b?$pdp-regular$,-3.739190249,2.111904522,0.608354694,2.044564121,1.741732709,2.777598614,-1.871954615,0.945695776,-2.612919212,1.864847655
4130653970026_015,https://s7d2.scene7.com/is/image/nu/4130653970026_015_b?$pdp-regular$,-2.156434579,2.771691118,2.066275652,1.985585103,-2.077567759,0.293699602,1.009379833,3.234790601,-0.776208514,0.214906499
4130653970027_069,https://s7d2.scene7.com/is/image/nu/4130653970027_069_b?$pdp-regular$,0.587135826,1.802249591,1.152713007,1.171284341,-3.384856182,1.632056195,1.728132982,2.274722072,1.707169998,-0.499951359
4130653970029_049,https://s7d2.scene7.com/is/image/nu/4130653970029_049_b?$pdp-regular$,-2.965778816,-0.262282712,1.380994194,-0.249891548,-3.796802134,-0.07640848,-0.969631225,1.620081752,0.941828806,1.578844656
4130653970031_029,https://s7d2.scene7.com/is/image/nu/4130653970031_029_b2?$pdp-regular$,-0.774781233,2.345660235,0.933544489,0.783826435,-1.134245095,-1.596065848,1.260891565,3.404842416,-0.581413738,0.679529191
4130653970032_061,https://s7d2.scene7.com/is/image/nu/4130653970032_061_b?$pdp-regular$,-3.272250068,3.153576793,-1.002963284,1.168251484,-1.016461061,-0.224907165,0.400283686,1.6020646,1.180087939,0.53846394
4130657990004_001,https://s7d2.scene7.com/is/image/nu/4130657990004_001_b?$pdp-regular$,-0.723575878,2.867344117,0.622519853,0.804052657,0.920787875,2.033977179,-2.144322595,1.82245479,3.173706714,-1.679217542
4130657990004_060,https://s7d2.scene7.com/is/image/nu/4130657990004_060_b?$pdp-regular$,-0.274773471,1.78443619,-1.264378014,0.107298419,0.087728916,2.255509267,-0.94947121,2.393530687,3.279592063,-1.495383813
4130668450001_068,https://s7d2.scene7.com/is/image/nu/4130668450001_068_b?$pdp-regular$,-1.43523152,-0.280254455,1.359326339,-3.47305427,-0.746354386,3.334555606,1.969992909,1.512252773,0.215836936,-2.613582968
4130690510001_049,https://s7d2.scene7.com/is/image/nu/4130690510001_049_b?$pdp-regular$,-2.637074993,-2.282122055,0.697631684,4.509676657,-0.232524951,0.736887525,0.032321716,-0.854257571,-1.568842739,-1.08097809
45142395_001,https://s7d2.scene7.com/is/image/nu/45142395_001_b?$pdp-regular$,2.578031943,-3.598655548,1.667481953,4.184900218,0.956501361,-2.07802955,0.146772802,-0.246329943,0.765943396,-3.008626956
45142395_011,https://s7d2.scene7.com/is/image/nu/45142395_011_b?$pdp-regular$,2.190528355,-3.971572378,0.896368114,3.197776571,0.703726123,-0.657469799,-0.218868004,0.381670437,0.341559797,-3.328004046
45142395_069,https://s7d2.scene7.com/is/image/nu/45142395_069_b?$pdp-regular$,-0.386380787,-1.573193532,0.092162184,1.555436998,1.280061716,0.524193431,1.536964913,-1.266443302,-1.781268717,-2.958511518
